MasterID,CollectionDate,SpawnYear,LGDTrapID,BioSamplesID,CollectionLocation,LGDFLmm,LGDWeight,SRR,LGDSpecies,PtagisSpecies,GenSpecies,LGDRun,PtagisRun,GenRun,LGDRear,PtagisRear,GenRear,LGDLifeStage,LGDSex,GenSex,GenStock,GenStockProb,GenParentHatchery,GenBY,GenPBT_ByHat,GenPBT_RGroup,GenComments,LGDFishComments,BioScaleFinalAge,PtagisEventSites,PtagisLastEventSite,PtagisLastEventDate,PtagisEventLastSpawnSite,RepeatSpawner,BiosamplesValid,LGDValid,LGDInjuryiesAll,LGDMarksAll,LGDMarkAD,LGDTagsAll,LGDNumPIT,LGDNumRT,LGDNumJaw,LGDOpComments,PTAgisSxCGRAObs,OpTrapSampleRate,OpWaterTemp,CreatedDate,CreatedUser,Editdate,EditUser,LGDNumFloy,Date,SppCode,Species,week_num
423727,2019-05-23T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001692,NA,Lower Granite Dam ->,720,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.3,2019-05-23T21:00:05Z,IDFG\pbunn,2019-05-23T21:00:05Z,IDFG\pbunn,NA,2019-05-23T00:00:00Z,1,Chinook,12
423778,2019-05-23T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001757,NA,Lower Granite Dam ->,480,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.3,2019-05-23T21:00:05Z,IDFG\pbunn,2019-05-23T21:00:05Z,IDFG\pbunn,NA,2019-05-23T00:00:00Z,1,Chinook,12
424252,2019-05-27T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002124,NA,Lower Granite Dam ->,750,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-27T21:00:04Z,IDFG\pbunn,2019-05-27T21:00:04Z,IDFG\pbunn,NA,2019-05-27T00:00:00Z,1,Chinook,13
426246,2019-06-11T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-001057,19-10865,Lower Granite Dam ->,710,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,HELLSC,0.993,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:2,"GRA(O),UGR(O),CCU(O),CCW(O),CATHEW(R)",CATHEW,2019-06-26T07:00:00Z,CATHEW,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F19F4,NA,NA,NA,NA,0.28,56.3,2019-06-11T21:00:04Z,IDFG\pbunn,2019-07-13T08:00:47Z,IDFG\pbunn,NA,2019-06-11T00:00:00Z,1,Chinook,15
426069,2019-06-10T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003529,19-17712,Lower Granite Dam ->,720,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-MCCA-SFSAL-SEG,2015-MCCA-SFSAL-SFSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,56,2019-06-10T21:00:04Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-06-10T00:00:00Z,1,Chinook,15
426305,2019-06-12T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003706,NA,Lower Granite Dam ->,500,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,56.5,2019-06-12T21:00:04Z,IDFG\pbunn,2019-06-12T21:00:04Z,IDFG\pbunn,NA,2019-06-12T00:00:00Z,1,Chinook,15
426314,2019-06-12T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003720,NA,Lower Granite Dam ->,730,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,"CD, G",AD,AD,NA,NA,NA,NA,NA,NA,0.28,56.5,2019-06-12T21:00:04Z,IDFG\pbunn,2019-06-12T21:00:04Z,IDFG\pbunn,NA,2019-06-12T00:00:00Z,1,Chinook,15
423922,2019-05-24T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002031,19-16934,Lower Granite Dam ->,510,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-DWOR-DWOR,2015-DWOR-DWOR-ClearwaterR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.7,2019-05-24T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:38Z,IDFG\pbunn,NA,2019-05-24T00:00:00Z,1,Chinook,12
425935,2019-06-07T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003361,NA,Lower Granite Dam ->,500,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,57.6,2019-06-07T21:00:04Z,IDFG\pbunn,2019-06-07T21:00:04Z,IDFG\pbunn,NA,2019-06-07T00:00:00Z,1,Chinook,14
423924,2019-05-24T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001846,19-16844,Lower Granite Dam ->,490,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2016-RAPH-RAPH,2016-RAPH-RAPH-RapidR,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.7,2019-05-24T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:38Z,IDFG\pbunn,NA,2019-05-24T00:00:00Z,1,Chinook,12
426196,2019-06-11T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003590,19-17742,Lower Granite Dam ->,720,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-CLWH-SFSAL,2015-CLWH-SFSAL-Powell-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,56.3,2019-06-11T21:00:04Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-06-11T00:00:00Z,1,Chinook,15
425624,2019-06-06T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003235,19-17568,Lower Granite Dam ->,510,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2016-SAWT-SAW-SEG,2016-SAWT-SAW-UpperSalmonR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,57.1,2019-06-06T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-06-06T00:00:00Z,1,Chinook,14
425658,2019-06-06T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003304,NA,Lower Granite Dam ->,500,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,57.1,2019-06-06T21:00:05Z,IDFG\pbunn,2019-06-06T21:00:05Z,IDFG\pbunn,NA,2019-06-06T00:00:00Z,1,Chinook,14
425672,2019-06-06T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003244,NA,Lower Granite Dam ->,640,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,57.1,2019-06-06T21:00:05Z,IDFG\pbunn,2019-06-06T21:00:05Z,IDFG\pbunn,NA,2019-06-06T00:00:00Z,1,Chinook,14
425689,2019-06-06T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003196,NA,Lower Granite Dam ->,770,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,S,AD,AD,NA,NA,NA,NA,NA,NA,0.28,57.1,2019-06-06T21:00:05Z,IDFG\pbunn,2019-06-06T21:00:05Z,IDFG\pbunn,NA,2019-06-06T00:00:00Z,1,Chinook,14
425690,2019-06-06T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003209,NA,Lower Granite Dam ->,760,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,57.1,2019-06-06T21:00:05Z,IDFG\pbunn,2019-06-06T21:00:05Z,IDFG\pbunn,NA,2019-06-06T00:00:00Z,1,Chinook,14
423116,2019-05-17T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-001154,19-16508,Lower Granite Dam ->,690,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-KOOS-DWOR,2015-KOOS-DWOR-ClearCr,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52,2019-05-17T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:39Z,IDFG\pbunn,NA,2019-05-17T00:00:00Z,1,Chinook,11
423963,2019-05-24T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002001,NA,Lower Granite Dam ->,750,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.7,2019-05-24T21:00:04Z,IDFG\pbunn,2019-05-24T21:00:04Z,IDFG\pbunn,NA,2019-05-24T00:00:00Z,1,Chinook,12
423586,2019-05-22T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000372,19-10234,Lower Granite Dam ->,480,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,M,UPSALM,0.774,NA,NA,Unassigned-W,Unassigned-W,NA,NA,1:1,"GRA(O),TAY(O)",TAY,2019-06-23T10:22:06Z,TAY,NA,TRUE,1,G,UM,AI,Pit,3DD.00775F2969,NA,NA,NA,NA,0.28,51.3,2019-05-22T21:00:04Z,IDFG\pbunn,2019-05-28T13:45:38Z,IDFG\pbunn,NA,2019-05-22T00:00:00Z,1,Chinook,12
423997,2019-05-24T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002020,NA,Lower Granite Dam ->,710,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,51.7,2019-05-24T21:00:04Z,IDFG\pbunn,2019-05-24T21:00:04Z,IDFG\pbunn,NA,2019-05-24T00:00:00Z,1,Chinook,12
424241,2019-05-27T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002160,19-17042,Lower Granite Dam ->,710,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,M,NA,NA,NA,NA,2015-PAHH-PAH-SEG,2015-PAHH-PAH-PahsimeroiR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,CD,AD,AD,NA,NA,NA,NA,NA,NA,0.28,52.7,2019-05-27T21:00:04Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-05-27T00:00:00Z,1,Chinook,13
424275,2019-05-27T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000569,19-10414,Lower Granite Dam ->,710,NA,15H,1,1,1,5,1,5,W,W,H,RF,NI,F,HELLSC,0.998,NA,NA,2015-CLWH-SFCLW,2015-CLWH-SFCLW-RedR-AD,NA,NA,1:2,"GRA(O),SC1(O),REDP(M)",REDP,2019-07-01T10:00:00Z,REDP,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F0976,NA,NA,NA,NA,0.28,52.7,2019-05-27T21:00:04Z,IDFG\pbunn,2019-07-13T08:00:47Z,IDFG\pbunn,NA,2019-05-27T00:00:00Z,1,Chinook,13
424357,2019-05-28T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002218,19-17071,Lower Granite Dam ->,750,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-CLWH-DWOR,2015-CLWH-DWOR-NFClearwaterR-AD,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,53.5,2019-05-28T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-05-28T00:00:00Z,1,Chinook,13
421874,2019-04-24T00:00:00Z,SY2019,LGR1A-LGR-32H-2019-000097,19-27022,Lower Granite Dam ->,590,NA,32H,3,NA,NG,2,NA,NG,H,NA,NG,RF,NI,NG,NA,NA,NA,NA,NG,NG,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,48.8,2019-04-24T21:00:04Z,IDFG\pbunn,2019-08-25T12:48:20Z,IDFG\pbunn,NA,2019-04-24T00:00:00Z,3,Steelhead,8
426345,2019-06-12T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003778,NA,Lower Granite Dam ->,500,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,56.5,2019-06-12T21:00:04Z,IDFG\pbunn,2019-06-12T21:00:04Z,IDFG\pbunn,NA,2019-06-12T00:00:00Z,1,Chinook,15
425221,2019-06-04T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-002931,19-17420,Lower Granite Dam ->,730,NA,15H,1,NA,1,5,NA,5,H,NA,H,RF,NI,F,NA,NA,NA,NA,2015-PAHH-PAH-SEG,2015-PAHH-PAH-PahsimeroiR-SegSmolt,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,NA,AD,AD,NA,NA,NA,NA,NA,NA,0.28,56.7,2019-06-04T21:00:05Z,IDFG\pbunn,2019-07-28T17:28:17Z,IDFG\pbunn,NA,2019-06-04T00:00:00Z,1,Chinook,14
425253,2019-06-04T00:00:00Z,SY2019,LGR2A-LGR-11W-2019-000749,19-10578,Lower Granite Dam ->,790,NA,15W,1,1,1,5,1,5,W,W,U,RF,NI,F,SFSALM,0.488,NA,NA,Unassigned-W,Unassigned-W,NA,NA,N:A,GRA(O),GRA,2019-06-04T11:02:48Z,NA,NA,TRUE,1,NA,UM,AI,Pit,3DD.00775F0E5F,NA,NA,NA,NA,0.28,56.7,2019-06-04T21:00:05Z,IDFG\pbunn,2019-07-13T08:00:47Z,IDFG\pbunn,NA,2019-06-04T00:00:00Z,1,Chinook,14
426438,2019-06-13T00:00:00Z,SY2019,LGR1A-LGR-11H-2019-003796,NA,Lower Granite Dam ->,720,NA,15H,1,NA,NA,5,NA,NA,H,NA,NA,RF,NI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,1,CD,AD,AD,Wire,NA,NA,NA,NA,NA,0.28,57.6,2019-06-13T21:00:04Z,IDFG\pbunn,2019-06-13T21:00:04Z,IDFG\pbunn,NA,2019-06-13T00:00:00Z,1,Chinook,15
